port_origin,port_dest,lat_o,lon_o,lat_d,lon_d,gc_distance_km,departure_date,avg_wind_knots,rain_mm,temp_c,max_wave_m,visibility_km,month,season,origin_queue,dest_queue,port_congestion_idx,delay_hours
Cartagena,Le Havre,10.3932,-75.4832,49.4944,0.1089,8092.1607285595555,2019-10-16,15.444000000000003,0.5,23.8,0.7890268615976328,19.776872797123996,10,SON,3,1,0.6820307595863506,7.370895204359174
Tanger Med,Prince Rupert,35.8844,-5.5036,54.315,-130.3208,8684.023663506416,2020-03-31,9.072000000000001,0.0,4.9,1.0823245940911836,18.25393167935406,3,MAM,6,0,0.3189533107402113,7.194099104270812
Lisboa,Casablanca,38.7223,-9.1393,33.5731,-7.5898,589.1971092244389,2021-05-27,16.308,0.0,19.6,1.7233380100959566,18.45946288366206,5,MAM,3,5,1.1886038985195766,6.002584229571737
Prince Rupert,Balboa,54.315,-130.3208,8.9833,-79.5167,6738.041852971294,2019-12-01,10.260000000000002,0.0,28.4,2.6175314740292057,19.64464918633696,12,DJF,5,2,0.2501066896969338,7.959136595491303
Lisboa,Singapore,38.7223,-9.1393,1.3521,103.8198,11878.6360050954,2023-10-05,13.446,0.0,27.8,1.5,16.79718722317104,10,SON,6,6,1.1237833160931803,9.841473372156958
Hong Kong,Manzanillo,22.3193,114.1694,19.0514,-104.3158,13798.219533050433,2024-12-16,16.092000000000002,0.0,25.6,0.74,19.109229308624922,12,DJF,2,2,0.26206310654015524,6.895986582782341
San Antonio,Guayaquil,-33.5983,-71.6123,-2.1962,-79.8862,3596.284346014745,2021-05-10,18.791999999999998,0.0,18.8,2.6202606353564883,19.325615058483034,5,MAM,5,5,0.9261801283839011,11.182575865530728
Houston,Shanghai,29.7604,-95.3698,31.2304,121.4737,12195.362193387442,2021-11-01,10.044000000000002,0.0,30.3,2.685140517636205,18.88269971091405,11,SON,4,2,0.3772355012492726,8.610943520911379
Genova,Buenos Aires,44.4056,8.9463,-34.6037,-58.3816,11100.539592381785,2024-05-09,17.766000000000002,1.9,30.0,1.84,16.876856288635462,5,MAM,3,5,1.1918077164976282,9.841224085349051
Balboa,Busan,8.9833,-79.5167,35.1796,129.0756,14259.22873314942,2024-09-07,11.07,0.0,41.3,1.3425716236800334,18.42326419563161,9,SON,5,5,0.6031402041190819,9.143650188913774
Genova,Hamburgo,44.4056,8.9463,53.5488,9.9872,1019.4818890337492,2021-07-07,5.454,2.2,20.3,1.9882651357296477,17.880692453280492,7,JJA,7,3,0.6081566682310131,8.089037851243143
Durban,Vancouver,-29.8833,31.05,49.2827,-123.1207,16953.229254915517,2023-01-02,14.256,3.7,26.8,3.0,16.974611124150073,1,DJF,1,5,0.8629097142100952,8.970107255904074
Manzanillo,Hong Kong,19.0514,-104.3158,22.3193,114.1694,13798.219533050433,2024-02-29,10.368,0.0,25.3,1.0673648676201388,17.671379393344516,2,DJF,6,7,0.32936280345827446,8.346010685262604
New York,Singapore,40.7128,-74.006,1.3521,103.8198,15332.498089280069,2023-01-18,12.042000000000002,0.0,28.3,2.5937518934260804,15.47045598986707,1,DJF,5,1,0.7420790349507191,8.416384705055819
Genova,Lisboa,44.4056,8.9463,38.7223,-9.1393,1627.5400663460846,2022-10-02,4.5360000000000005,0.0,25.4,1.2371296718594371,17.39956670712372,10,SON,2,5,0.5996761351636368,6.411889142338148
Le Havre,Sídney,49.4944,0.1089,-33.8688,151.2093,17081.967599541582,2024-04-01,7.452000000000001,0.0,29.8,1.94,18.966814367091,4,MAM,7,4,0.6439428863959764,9.208009956210091
Vancouver,Melbourne,49.2827,-123.1207,-37.8136,144.9631,13211.161502591853,2021-12-09,5.94,15.5,8.2,1.9540657502641832,11.154804907716374,12,DJF,4,6,0.44420500076588826,10.205476251490591
Vancouver,Melbourne,49.2827,-123.1207,-37.8136,144.9631,13211.161502591853,2024-11-13,3.564,40.6,8.5,2.2134805092932837,4.694156174070698,11,SON,7,6,0.9625900919626407,12.232343429817032
Shanghai,Long Beach,31.2304,121.4737,33.7709,-118.1937,10458.741256703952,2020-09-25,20.25,6.0,24.1,1.0929593423154151,17.34486021774895,9,SON,5,3,0.6099823882250432,9.801626478730238
Genova,Houston,44.4056,8.9463,29.7604,-95.3698,8763.834505069515,2020-01-03,24.084000000000003,0.3,19.8,0.5172661754399996,19.61415114831184,1,DJF,0,2,0.9975108356807525,8.14888426401556
Shanghai,Hong Kong,31.2304,121.4737,22.3193,114.1694,1227.0304142290192,2021-05-04,6.372000000000001,56.3,25.1,2.7968018845274063,2.0,5,MAM,0,2,0.35396358257762645,15.898372810400975
Balboa,Casablanca,8.9833,-79.5167,33.5731,-7.5898,7786.110481731939,2024-11-18,11.394000000000002,0.0,25.0,1.9,18.519113342071382,11,SON,5,0,0.33799751734790534,7.449495118221308
Casablanca,Rotterdam,33.5731,-7.5898,51.9244,4.4777,2259.082531093251,2019-09-03,6.318,0.0,26.4,2.4148173553252166,17.2846933204126,9,SON,5,4,0.6234953946796538,8.17694631688844
Balboa,Houston,8.9833,-79.5167,29.7604,-95.3698,2838.8880215225045,2022-12-01,20.25,1.0,27.9,0.76,17.519505884538468,12,DJF,0,7,1.1994219092241878,10.911867553054934
Busan,Shanghai,35.1796,129.0756,31.2304,121.4737,832.1023653108057,2020-11-28,20.574,0.2,12.1,1.5607804374264196,18.543592688015806,11,SON,7,1,0.25141915455692937,8.830042319757009
San Antonio,Vancouver,-33.5983,-71.6123,49.2827,-123.1207,10525.67982509959,2023-12-29,9.774000000000001,0.0,27.3,1.94,19.008264195233036,12,DJF,7,6,0.6166659980398801,11.113844588607797
Dubai,Tokyo,25.2769,55.2962,35.6895,139.6917,7926.741378720215,2024-05-10,9.936,0.8,25.7,0.830990000980684,17.246475489995866,5,MAM,3,4,0.2960952329718813,6.969346350967177
New York,Lagos,40.7128,-74.006,6.4541,3.3947,8479.0927457802,2019-04-26,16.686,0.2,22.1,0.5011931115811227,17.698989104181734,4,MAM,0,3,0.9746238812922299,6.5870607725338095
Durban,Busan,-29.8833,31.05,35.1796,129.0756,12532.29024081992,2019-11-18,9.342,0.1,28.2,2.479842239327233,17.13697678858803,11,SON,1,2,0.7389417662641868,8.559199916116693
San Antonio,Dubai,-33.5983,-71.6123,25.2769,55.2962,14846.70076066277,2023-06-05,10.962000000000002,11.9,27.1,2.9,13.133444262744998,6,JJA,4,2,0.9523289144335527,10.412217154559912
Rotterdam,Tokyo,51.9244,4.4777,35.6895,139.6917,9345.358894816294,2020-04-25,9.558,0.0,22.4,0.9792724853005346,18.56770463763297,4,MAM,2,5,0.3189103480339605,6.22215088810367
Balboa,Busan,8.9833,-79.5167,35.1796,129.0756,14259.22873314942,2023-12-09,13.5,0.0,25.8,1.4165652339906885,17.32622036786054,12,DJF,5,7,0.3372112577906124,10.140676526475064
Cartagena,Casablanca,10.3932,-75.4832,33.5731,-7.5898,7328.865892667045,2024-11-07,18.522,4.5,25.8,1.84,14.775515488350756,11,SON,7,7,0.39230067903513305,11.799344725900518
Sídney,Lagos,-33.8688,151.2093,6.4541,3.3947,15516.643189238657,2023-05-29,16.362000000000002,3.5,27.8,2.64,19.548908910491072,5,MAM,0,4,0.750908768490403,11.406381770416868
Rotterdam,Callao,51.9244,4.4777,-12.0564,-77.1319,10494.910175118113,2022-08-11,15.552000000000001,5.6,27.4,1.7,14.562577620107168,8,JJA,0,2,0.4601846553429914,7.846691028776635
Valencia,Rio de Janeiro,39.4699,-0.3763,-22.9068,-43.1729,8236.98623149881,2022-05-14,18.198000000000004,10.4,27.6,2.24,14.340966350490417,5,MAM,1,3,0.47069676149510703,8.941954234665275
San Antonio,Genova,-33.5983,-71.6123,44.4056,8.9463,11879.380988258303,2019-05-25,15.336,0.1,23.0,0.5024551695523186,18.398436490476524,5,MAM,5,0,1.094511497718781,7.828444632249864
Manzanillo,Durban,19.0514,-104.3158,-29.8833,31.05,15370.522673299674,2021-10-26,21.762,1.7,25.4,2.46,18.220146174564334,10,SON,6,3,1.135541943842655,14.03298155430165
Genova,Rotterdam,44.4056,8.9463,51.9244,4.4777,898.9111217777814,2023-01-28,10.746,0.0,2.7,0.9924122654744565,17.416567043161145,1,DJF,1,7,0.40698515964083976,7.650221426025227
Valparaíso,Rio de Janeiro,-33.0472,-71.6128,-22.9068,-43.1729,2999.577980930466,2024-02-28,3.7800000000000002,4.8,30.9,1.236913568273808,18.817959452731273,2,DJF,2,2,0.25527040950122765,5.544269043098728
Lisboa,Casablanca,38.7223,-9.1393,33.5731,-7.5898,589.1971092244389,2024-04-30,15.714000000000002,0.2,17.8,1.26,16.266388867782563,4,MAM,1,0,0.2998310571767902,4.65836840146684
Casablanca,Rotterdam,33.5731,-7.5898,51.9244,4.4777,2259.082531093251,2019-09-25,10.584000000000001,12.7,18.0,2.460479331239612,13.41317909228105,9,SON,7,6,1.019808858238024,12.879436995547664
Buenos Aires,San Antonio,-34.6037,-58.3816,-33.5983,-71.6123,1222.448750839252,2020-12-10,25.056,0.0,41.0,2.681884647039074,17.3405368546439,12,DJF,3,0,1.0061909654447252,9.858935478114631
Vancouver,Le Havre,49.2827,-123.1207,49.4944,0.1089,7769.49927164254,2021-12-17,26.028000000000002,0.0,0.3,4.56,18.392411842547176,12,DJF,2,7,0.5807323612171451,13.941036968211515
Rotterdam,Guayaquil,51.9244,4.4777,-2.1962,-79.8862,9814.121835331527,2020-02-28,12.528,0.0,23.4,0.7375520019462141,20.020303451445628,2,DJF,2,6,0.789331166127476,7.033745238857922
Rotterdam,Durban,51.9244,4.4777,-29.8833,31.05,9458.861871702407,2022-10-19,7.722000000000001,20.8,27.9,2.6315696004246845,7.808740117633269,10,SON,6,7,0.5914919795306635,13.350607905030556
Genova,Sídney,44.4056,8.9463,-33.8688,151.2093,16591.541570928515,2022-12-14,22.734,6.6,28.1,1.96,16.289393644638444,12,DJF,3,2,0.520715546694076,10.79933528883833
Melbourne,Le Havre,-37.8136,144.9631,49.4944,0.1089,16939.7668099155,2019-12-30,14.850000000000001,0.3,25.9,2.1631617449343876,17.343410811204063,12,DJF,7,3,0.41453897256014366,9.952757429537606
Hamburgo,New York,53.5488,9.9872,40.7128,-74.006,6129.622345749177,2024-07-25,14.418000000000001,5.7,20.0,1.58,17.564358784701174,7,JJA,6,1,0.8689476589915797,10.742226013681673
Lagos,Genova,6.4541,3.3947,44.4056,8.9463,4254.389292797863,2024-07-17,12.690000000000001,0.0,44.4,1.8316483069255578,19.94408437096326,7,JJA,7,0,0.23854199932343573,8.509926972242688
Callao,Valparaíso,-12.0564,-77.1319,-33.0472,-71.6128,2400.748440003602,2024-02-11,18.576,0.2,20.6,2.36,17.992562137740844,2,DJF,5,1,0.665757440357255,10.205332892457253
Tanger Med,Valencia,35.8844,-5.5036,39.4699,-0.3763,601.9416792270035,2024-04-09,5.130000000000001,0.1,14.7,1.358039351383522,17.433135307874075,4,MAM,6,4,0.47034178819932754,6.630656450592935
Valencia,Guayaquil,39.4699,-0.3763,-2.1962,-79.8862,9266.301446382673,2024-10-16,10.854000000000001,0.5,28.9,1.98,16.411042441319893,10,SON,4,0,1.0556421217024035,6.542131972127558
Tanger Med,Sídney,35.8844,-5.5036,-33.8688,151.2093,17884.057417397395,2021-03-31,10.908,4.1,28.5,0.7325441816518454,16.058676894355706,3,MAM,3,6,0.6817635513621716,5.4551928339990905
Tokyo,Lisboa,35.6895,139.6917,38.7223,-9.1393,11142.79516390452,2021-03-21,11.394000000000002,0.0,11.9,1.4605243731043047,17.189863257427845,3,MAM,3,1,0.9947505584175718,7.391297419624797
Tokyo,Rio de Janeiro,35.6895,139.6917,-22.9068,-43.1729,18567.04225711974,2024-03-30,6.696000000000001,1.2,28.5,0.5551318177142975,18.948496275952493,3,MAM,7,4,0.6636757146815011,6.304521203603474
Shanghai,Lisboa,31.2304,121.4737,38.7223,-9.1393,10709.337692593195,2022-09-17,8.964000000000002,0.0,40.5,0.5922185227073846,16.09332292298553,9,SON,3,4,0.7222508939823722,6.1673381462034
Genova,Rotterdam,44.4056,8.9463,51.9244,4.4777,898.9111217777814,2021-01-24,15.174000000000001,1.1,3.2,0.7226633434014343,18.054365898552103,1,DJF,4,7,0.6049940614958174,10.921318052017517
Long Beach,Valparaíso,33.7709,-118.1937,-33.0472,-71.6128,8881.753089248787,2024-03-24,16.794,0.0,27.3,2.64,18.51335567789656,3,MAM,5,7,0.6290261213574126,12.05163539613547
Lisboa,Manzanillo,38.7223,-9.1393,19.0514,-104.3158,9127.766252492234,2024-12-16,26.352,1.5,24.4,2.26,16.521257542317507,12,DJF,3,7,0.2403992288421632,13.598589878142786
Casablanca,Hamburgo,33.5731,-7.5898,53.5488,9.9872,2618.415246764306,2024-08-12,9.450000000000001,0.0,28.3,2.426194210711887,20.295545769278103,8,JJA,0,7,0.2598243373172992,8.535584968969308
Rio de Janeiro,Busan,-22.9068,-43.1729,35.1796,129.0756,18457.599760895475,2024-06-29,33.75,0.0,28.9,4.58,17.546632160690073,6,JJA,6,4,0.5972333014728242,17.67878975688462
Melbourne,Balboa,-37.8136,144.9631,8.9833,-79.5167,14536.455053685831,2020-02-19,9.72,0.0,27.9,1.1579087942329092,19.494761952206247,2,DJF,2,1,0.294286053488007,6.575652089113032
Tanger Med,Le Havre,35.8844,-5.5036,49.4944,0.1089,1580.2185552702451,2024-11-08,14.904000000000002,1.7,18.9,1.46,17.290843139475022,11,SON,4,6,1.143382351277853,10.209274782236081
Le Havre,Houston,49.4944,0.1089,29.7604,-95.3698,7908.232988505476,2024-05-23,11.016,0.1,21.9,2.46,14.519534055460708,5,MAM,4,1,0.9048383230431809,7.898742522836067
Lagos,Sídney,6.4541,3.3947,-33.8688,151.2093,15516.643189238657,2021-03-03,38.61,6.1,26.2,1.400465735874192,15.963681126427847,3,MAM,0,0,0.2774360852604382,11.133455392264704
Manzanillo,Tanger Med,19.0514,-104.3158,35.8844,-5.5036,9535.605749492759,2019-03-19,10.422,0.0,20.8,0.8623036850302028,18.7231829355678,3,MAM,4,6,1.1757360243896606,7.862413840045765
Manzanillo,Shanghai,19.0514,-104.3158,31.2304,121.4737,12590.103182776284,2024-11-11,11.448,0.0,23.0,1.0436290013821523,17.410013262041417,11,SON,4,0,0.3536018325377585,5.628200056601442
Genova,Guayaquil,44.4056,8.9463,-2.1962,-79.8862,10085.713281957676,2022-03-23,17.496,0.1,24.5,3.04,17.457381507289956,3,MAM,7,5,0.4018672516095411,14.303878829794796
Lisboa,Singapore,38.7223,-9.1393,1.3521,103.8198,11878.6360050954,2024-09-09,15.822000000000001,0.0,26.0,3.9,20.675128332667168,9,SON,1,2,0.29057905853543936,10.83114876513981
Lisboa,Sídney,38.7223,-9.1393,-33.8688,151.2093,18177.32418414255,2023-08-16,22.464000000000002,1.2,28.3,2.42,19.201423530040675,8,JJA,3,0,0.38280877043097655,10.118939041598457
Hamburgo,Balboa,53.5488,9.9872,8.9833,-79.5167,9172.59446403682,2021-08-10,15.552000000000001,0.6,25.9,1.0258848861228635,17.43488624381063,8,JJA,6,5,0.3688730416127148,8.34451013618542
Dubai,Rio de Janeiro,25.2769,55.2962,-22.9068,-43.1729,11874.5597753197,2022-02-12,14.040000000000001,2.0,27.5,1.56,13.653257410785915,2,DJF,3,0,0.6366674893388395,6.169649649442192
Hamburgo,Valencia,53.5488,9.9872,39.4699,-0.3763,1750.7534752354734,2021-07-13,11.178,3.5,14.2,0.6536992358133646,16.42716680793439,7,JJA,5,4,0.42796777222318244,7.990966868810319
Melbourne,Genova,-37.8136,144.9631,44.4056,8.9463,16304.13016798089,2024-05-18,9.774000000000001,0.1,30.4,1.22,18.571877898171845,5,MAM,3,2,0.26033081857422175,6.181237815964951
Rotterdam,Busan,51.9244,4.4777,35.1796,129.0756,8936.478801952004,2021-07-27,4.5360000000000005,1.1,8.5,1.9672545117672833,19.70238207306967,7,JJA,1,6,0.8310654428718875,7.3099426536458125
Hong Kong,Shanghai,22.3193,114.1694,31.2304,121.4737,1227.0304142290192,2021-03-23,5.0760000000000005,2.8,14.5,1.4776880652825017,15.336327997899563,3,MAM,7,5,0.7057623147427412,6.832203375365808
Le Havre,Dubai,49.4944,0.1089,25.2769,55.2962,5415.483737771771,2023-06-21,10.475999999999999,0.2,30.4,0.4,17.90390105569023,6,JJA,2,1,0.3985836635313081,2.8075262576043665
Manzanillo,Casablanca,19.0514,-104.3158,33.5731,-7.5898,9444.442276607002,2019-08-31,8.964000000000002,0.2,27.5,2.698907316902047,18.45997400961586,8,JJA,2,6,0.39766698225463953,9.211962596503625
Guayaquil,Manzanillo,-2.1962,-79.8862,19.0514,-104.3158,3565.3110432153594,2023-07-25,13.608,1.4,28.9,1.54,18.493670294689842,7,JJA,1,5,0.3751805678560037,6.612106295435263
Guayaquil,Hong Kong,-2.1962,-79.8862,22.3193,114.1694,17311.13420157545,2020-11-06,5.6160000000000005,0.0,36.1,0.7927352561567902,17.575662310063628,11,SON,2,5,0.9050281965241929,4.761668891681275
Le Havre,Long Beach,49.4944,0.1089,33.7709,-118.1937,8940.775396836982,2023-06-27,22.626,8.3,23.0,1.16,14.000446101302792,6,JJA,0,6,0.648240633170607,9.923648940028656
Prince Rupert,Vancouver,54.315,-130.3208,49.2827,-123.1207,746.4162208625906,2021-10-21,7.506000000000001,9.6,8.2,1.4017380515555193,16.557017013365716,10,SON,1,5,0.9517807092307815,7.930970850612898
Prince Rupert,Long Beach,54.315,-130.3208,33.7709,-118.1937,2473.4008772862258,2021-08-19,8.370000000000001,0.0,22.3,1.1968186463257946,18.252349549303375,8,JJA,6,2,0.43599726262055266,6.2229815111858775
Prince Rupert,Valencia,54.315,-130.3208,39.4699,-0.3763,8547.300957917723,2024-03-14,20.466,0.6,1.7,1.88,17.479049355260507,3,MAM,5,4,0.8135164847298322,10.707569939337024
Sídney,Hamburgo,-33.8688,151.2093,53.5488,9.9872,16278.115928613517,2021-10-06,12.636,0.1,28.2,1.84,15.398367599027774,10,SON,6,0,0.21580555544013386,8.459894635984332
San Antonio,Valencia,-33.5983,-71.6123,39.4699,-0.3763,10934.142910771896,2022-04-24,12.474000000000002,0.0,24.9,1.8,16.84868669622976,4,MAM,4,5,0.3086571032622624,9.453264333995099
Dubai,Valparaíso,25.2769,55.2962,-33.0472,-71.6128,14841.807937732603,2024-12-19,19.872,0.1,25.3,1.78,18.967907126159357,12,DJF,5,6,1.0898990070723311,11.589239842609027
Busan,New York,35.1796,129.0756,40.7128,-74.006,11252.364018871689,2024-08-18,12.906,0.0,27.8,0.62,18.661430074442034,8,JJA,4,3,0.7570017818814503,7.602180086397306
Long Beach,Vancouver,33.7709,-118.1937,49.2827,-123.1207,1771.9390083449136,2019-05-07,11.124000000000002,0.0,18.9,2.6833751029212918,17.245954670256626,5,MAM,6,3,1.034120892002108,9.00497986340899
Balboa,Tokyo,8.9833,-79.5167,35.6895,139.6917,13570.24349460313,2020-08-02,14.094000000000001,0.0,42.0,2.6005559225145443,16.623801501399072,8,JJA,6,6,0.8777086144544695,10.173782247664512
Sídney,Guayaquil,-33.8688,151.2093,-2.1962,-79.8862,13341.32485029558,2024-10-14,10.584000000000001,0.0,34.5,1.108574492296164,18.03015445345924,10,SON,0,3,0.6325155932423661,5.720430997927939
Genova,Hong Kong,44.4056,8.9463,22.3193,114.1694,9419.283946835249,2024-01-04,4.6979999999999995,0.0,16.1,0.9900723491177055,15.342975154748396,1,DJF,3,5,0.7711673620557411,6.443004595505828
Manzanillo,Callao,19.0514,-104.3158,-12.0564,-77.1319,4564.96163445043,2022-02-10,11.718,1.3,24.5,1.36,17.33676056086775,2,DJF,5,6,0.28904200507505323,7.200019584483128
Prince Rupert,Guayaquil,54.315,-130.3208,-2.1962,-79.8862,7796.2716482966425,2020-03-04,13.5,0.0,26.5,1.4431122099044869,17.79139475988646,3,MAM,1,3,1.061814417816014,6.739688556062872
Rotterdam,Guayaquil,51.9244,4.4777,-2.1962,-79.8862,9814.121835331527,2021-06-21,16.578,0.7,25.5,1.427715127472995,16.438887477146135,6,JJA,1,7,0.44587558700505864,9.02055759049651
Rio de Janeiro,Sídney,-22.9068,-43.1729,-33.8688,151.2093,13521.033220889633,2020-03-15,26.46,0.0,23.0,0.926363127445717,18.234315637775726,3,MAM,3,3,0.48942970750806497,9.845382929512782
Rotterdam,Le Havre,51.9244,4.4777,49.4944,0.1089,409.31579842865074,2020-08-05,10.692000000000002,0.0,27.6,1.1305091054837992,17.1863141658078,8,JJA,0,2,0.3350380960562361,6.055674887470358
Long Beach,Casablanca,33.7709,-118.1937,33.5731,-7.5898,9601.626462439086,2021-05-24,19.656,1.8,21.8,0.5807686655522332,18.194225728850956,5,MAM,6,0,0.83925034035617,9.787221362534519
Balboa,Cartagena,8.9833,-79.5167,10.3932,-75.4832,469.0678153096288,2024-02-08,18.198000000000004,0.0,28.5,1.86,18.45007458227081,2,DJF,1,6,0.42766114679921413,10.569616986484752
Houston,Hamburgo,29.7604,-95.3698,53.5488,9.9872,8314.201200769361,2023-07-24,12.798,0.3,22.8,1.72,19.18141819311596,7,JJA,4,4,0.980838354519048,7.031800779682628
Melbourne,Rio de Janeiro,-37.8136,144.9631,-22.9068,-43.1729,13209.91228596873,2024-04-04,21.87,0.3,26.6,2.68,18.483658402052235,4,MAM,1,4,0.9447709278167542,8.466916159268177
San Antonio,Rio de Janeiro,-33.5983,-71.6123,-22.9068,-43.1729,3015.6668729428684,2022-01-06,10.044000000000002,0.0,29.1,1.6621369212741204,17.167033726625203,1,DJF,1,4,0.5951018375478909,6.475627082017964
Dubai,Genova,25.2769,55.2962,44.4056,8.9463,4655.485284309689,2023-06-02,22.14,2.9,21.3,0.22,14.959387491297463,6,JJA,2,5,0.723090499279315,9.535973975455164
Sídney,Rotterdam,-33.8688,151.2093,51.9244,4.4777,16689.57314856723,2024-07-04,32.778000000000006,0.0,29.5,4.82,17.87680549075124,7,JJA,5,1,0.5520506742392381,17.37407557175465
Sídney,Valparaíso,-33.8688,151.2093,-33.0472,-71.6128,11333.189136423813,2019-07-25,18.252,0.0,15.4,1.4484623028836165,17.161583476818205,7,JJA,4,7,0.48405131052651545,10.213233236116647
Melbourne,Genova,-37.8136,144.9631,44.4056,8.9463,16304.13016798089,2020-10-22,7.938,0.0,27.6,2.2714441611370666,18.437430045591363,10,SON,7,1,0.8063628402155352,7.448860833611488
Sídney,Vancouver,-33.8688,151.2093,49.2827,-123.1207,12501.264664202487,2020-04-27,16.740000000000002,0.0,40.9,2.137410964353731,17.23259593093503,4,MAM,2,4,0.6956050782011431,9.949877964910804
Dubai,Lagos,25.2769,55.2962,6.4541,3.3947,5888.662871663849,2021-05-18,10.475999999999999,0.0,35.7,2.673841061642777,17.813700045834253,5,MAM,0,6,0.9497057510446367,7.252642246435832
Buenos Aires,Long Beach,-34.6037,-58.3816,33.7709,-118.1937,9826.771738321142,2024-04-24,8.964000000000002,26.8,27.8,2.26,6.721078202170306,4,MAM,2,1,0.731292754818605,12.437897565176666
Long Beach,Hong Kong,33.7709,-118.1937,22.3193,114.1694,11673.263552417358,2024-10-01,12.312000000000001,0.0,29.9,2.1330388241256335,18.284191340145632,10,SON,0,0,0.943994722694991,8.570435325088328
Rio de Janeiro,Lisboa,-22.9068,-43.1729,38.7223,-9.1393,7715.321839348513,2022-11-04,16.470000000000002,0.0,27.9,1.58,17.30284777376222,11,SON,2,1,1.0880586950148696,5.705095878536427
Genova,Sídney,44.4056,8.9463,-33.8688,151.2093,16591.541570928515,2024-10-31,11.826,7.8,29.6,2.08,14.245888642661368,10,SON,1,1,1.1218975064992005,8.74505478468327
Houston,Lagos,29.7604,-95.3698,6.4541,3.3947,10489.92189281153,2019-07-17,15.876,0.4,25.1,0.776254449233184,19.192825713970905,7,JJA,3,0,1.1898230692048735,7.207793852252963
Hamburgo,Durban,53.5488,9.9872,-29.8833,31.05,9497.55840058394,2023-08-24,4.374,2.5,30.5,1.9510976178771064,16.74274986835386,8,JJA,4,3,0.8384675277647406,5.630110903401556
